access,altitude,distance,elevationGain,pointId,isAssistance,isMeet,lat,lon,name,raceId,services,shortName,type,livecams,dateFirstRunners,dateLastRunners
[],424,0,0,0,False,False,44.18847,3.20713,Peyreleau,integra,"['EMERGENCY', 'DRINK_SUPPLY', 'BUS_STOP']",Peyreleau,SIMPLE,[],2023-10-20T06:50:38.000+00:00,2023-10-20T06:50:38.000+00:00
[],870,18250,841,20,True,False,44.15274,3.25883,St Andrée de Vezines,integra,"['AID_STATION', 'EMERGENCY', 'BUS_STOP']",St Andrée ,SIMPLE,"[{'pointId': 20, 'live': 'x8d9v0t', 'provider': 'DAILYMOTION', 'view': 'MAIN'}]",2023-10-20T08:18:38.000+00:00,2023-10-20T11:48:38.000+00:00
[],406,29740,1116,24,False,False,44.12331,3.22218,La Roque Ste Marguerite,integra,"['EMERGENCY', 'DRINK_SUPPLY', 'BUS_STOP']",La Roque,SIMPLE,[],2023-10-20T09:13:38.000+00:00,2023-10-20T14:42:38.000+00:00
[],732,39460,1648,30,True,False,44.09552,3.18986,La Salvage,integra,"['AID_STATION', 'EMERGENCY', 'BUS_STOP']",La Salvage,SIMPLE,"[{'pointId': 30, 'live': 'x4xs90b', 'provider': 'DAILYMOTION', 'view': 'MAIN'}]",2023-10-20T10:14:38.000+00:00,2023-10-20T17:53:38.000+00:00
[],750,48030,2062,32,False,False,44.08653,3.14643,Mas de Bru (P88),integra,"['EMERGENCY', 'DRINK_SUPPLY', 'BUS_STOP']",Mas de Bru,SIMPLE,[],2023-10-20T11:10:38.000+00:00,2023-10-20T20:56:38.000+00:00
[],366,53430,2088,36,False,False,44.10188,3.12712,Massebiau,integra,"['EMERGENCY', 'DRINK_SUPPLY', 'BUS_STOP']",Massebiau,SIMPLE,"[{'pointId': 36, 'live': 'x3yl8jb', 'provider': 'DAILYMOTION', 'view': 'MAIN'}]",2023-10-20T11:35:38.000+00:00,2023-10-20T22:15:38.000+00:00
[],834,56680,2569,46,True,False,44.121,3.11863,Le Cade,integra,"['AID_STATION', 'EMERGENCY', 'BUS_STOP']",Cade,SIMPLE,"[{'pointId': 46, 'live': 'x4xs8kr', 'provider': 'DAILYMOTION', 'view': 'MAIN'}]",2023-10-20T12:13:38.000+00:00,2023-10-21T00:07:38.000+00:00
[],836,59770,2644,52,False,False,44.11027,3.10255,la pouncho,integra,[],la pouncho,SIMPLE,[],2023-10-20T12:31:38.000+00:00,2023-10-21T01:01:38.000+00:00
[],390,62950,2675,58,False,False,44.1144,3.08949,Arrivée Millau,integra,"['AID_STATION', 'EMERGENCY']",Arrivée,SIMPLE,"[{'pointId': 58, 'live': 'x8d2z5h', 'provider': 'DAILYMOTION', 'view': 'MAIN'}]",2023-10-20T12:49:38.000+00:00,2023-10-21T01:51:38.000+00:00
